gene_symbol	kegg_pathway_id	kegg_pathway_name	reactome_pathway_id	reactome_pathway_name	tox_evidence	tox_organs	species
MAPK8	path:hsa05418	path:hsa05418			moderate	liver	human
MAPK8	path:rno01522	path:rno01522			moderate	liver	rat
MAPK8	path:rno04010	path:rno04010			moderate	liver	rat
MAPK8	path:rno04012	path:rno04012			moderate	liver	rat
MAPK8	path:rno04014	path:rno04014			moderate	liver	rat
MAPK8	path:rno04024	path:rno04024			moderate	liver	rat
MAPK8	path:rno04068	path:rno04068			moderate	liver	rat
MAPK8	path:rno04071	path:rno04071			moderate	liver	rat
MAPK8	path:rno04137	path:rno04137			moderate	liver	rat
MAPK8	path:rno04140	path:rno04140			moderate	liver	rat
MAPK8	path:rno04141	path:rno04141			moderate	liver	rat
MAPK8	path:rno04210	path:rno04210			moderate	liver	rat
MAPK8	path:rno04215	path:rno04215			moderate	liver	rat
MAPK8	path:rno04217	path:rno04217			moderate	liver	rat
MAPK8	path:rno04310	path:rno04310			moderate	liver	rat
MAPK8	path:rno04380	path:rno04380			moderate	liver	rat
MAPK8	path:rno04510	path:rno04510			moderate	liver	rat
MAPK8	path:rno04517	path:rno04517			moderate	liver	rat
MAPK8	path:rno04530	path:rno04530			moderate	liver	rat
MAPK8	path:rno04620	path:rno04620			moderate	liver	rat
MAPK8	path:rno04621	path:rno04621			moderate	liver	rat
MAPK8	path:rno04622	path:rno04622			moderate	liver	rat
MAPK8	path:rno04625	path:rno04625			moderate	liver	rat
MAPK8	path:rno04657	path:rno04657			moderate	liver	rat
MAPK8	path:rno04658	path:rno04658			moderate	liver	rat
MAPK8	path:rno04659	path:rno04659			moderate	liver	rat
MAPK8	path:rno04660	path:rno04660			moderate	liver	rat
MAPK8	path:rno04664	path:rno04664			moderate	liver	rat
MAPK8	path:rno04668	path:rno04668			moderate	liver	rat
MAPK8	path:rno04722	path:rno04722			moderate	liver	rat
MAPK8	path:rno04723	path:rno04723			moderate	liver	rat
MAPK8	path:rno04728	path:rno04728			moderate	liver	rat
MAPK8	path:rno04750	path:rno04750			moderate	liver	rat
MAPK8	path:rno04910	path:rno04910			moderate	liver	rat
MAPK8	path:rno04912	path:rno04912			moderate	liver	rat
MAPK8	path:rno04914	path:rno04914			moderate	liver	rat
MAPK8	path:rno04917	path:rno04917			moderate	liver	rat
MAPK8	path:rno04920	path:rno04920			moderate	liver	rat
MAPK8	path:rno04926	path:rno04926			moderate	liver	rat
MAPK8	path:rno04930	path:rno04930			moderate	liver	rat
MAPK8	path:rno04931	path:rno04931			moderate	liver	rat
MAPK8	path:rno04932	path:rno04932			moderate	liver	rat
MAPK8	path:rno04933	path:rno04933			moderate	liver	rat
MAPK8	path:rno04935	path:rno04935			moderate	liver	rat
MAPK8	path:rno04936	path:rno04936			moderate	liver	rat
MAPK8	path:rno05010	path:rno05010			moderate	liver	rat
MAPK8	path:rno05012	path:rno05012			moderate	liver	rat
MAPK8	path:rno05016	path:rno05016			moderate	liver	rat
MAPK8	path:rno05017	path:rno05017			moderate	liver	rat
MAPK8	path:rno05020	path:rno05020			moderate	liver	rat
MAPK8	path:rno05022	path:rno05022			moderate	liver	rat
MAPK8	path:rno05132	path:rno05132			moderate	liver	rat
MAPK8	path:rno05133	path:rno05133			moderate	liver	rat
MAPK8	path:rno05135	path:rno05135			moderate	liver	rat
MAPK8	path:rno05142	path:rno05142			moderate	liver	rat
MAPK8	path:rno05145	path:rno05145			moderate	liver	rat
MAPK8	path:rno05152	path:rno05152			moderate	liver	rat
MAPK8	path:rno05161	path:rno05161			moderate	liver	rat
MAPK8	path:rno05162	path:rno05162			moderate	liver	rat
MAPK8	path:rno05166	path:rno05166			moderate	liver	rat
MAPK8	path:rno05167	path:rno05167			moderate	liver	rat
MAPK8	path:rno05169	path:rno05169			moderate	liver	rat
MAPK8	path:rno05170	path:rno05170			moderate	liver	rat
MAPK8	path:rno05171	path:rno05171			moderate	liver	rat
MAPK8	path:rno05200	path:rno05200			moderate	liver	rat
MAPK8	path:rno05208	path:rno05208			moderate	liver	rat
MAPK8	path:rno05210	path:rno05210			moderate	liver	rat
MAPK8	path:rno05212	path:rno05212			moderate	liver	rat
MAPK8	path:rno05231	path:rno05231			moderate	liver	rat
MAPK8	path:rno05415	path:rno05415			moderate	liver	rat
MAPK8	path:rno05417	path:rno05417			moderate	liver	rat
MAPK8	path:rno05418	path:rno05418			moderate	liver	rat
MAPK8			R-HSA-111446	Activation of BIM and translocation to mitochondria 	moderate	liver	human
MAPK8			R-HSA-139910	Activation of BMF and translocation to mitochondria	moderate	liver	human
MAPK8			R-HSA-2559580	Oxidative Stress Induced Senescence	moderate	liver	human
MDM2	path:hsa01522	path:hsa01522			moderate	kidney	human
MDM2	path:hsa01524	path:hsa01524			moderate	kidney	human
MDM2	path:hsa04068	path:hsa04068			moderate	kidney	human
MDM2	path:hsa04110	path:hsa04110			moderate	kidney	human
MDM2	path:hsa04115	path:hsa04115			moderate	kidney	human
MDM2	path:hsa04120	path:hsa04120			moderate	kidney	human
MDM2	path:hsa04144	path:hsa04144			moderate	kidney	human
MDM2	path:hsa04151	path:hsa04151			moderate	kidney	human
MDM2	path:hsa04218	path:hsa04218			moderate	kidney	human
MDM2	path:hsa04625	path:hsa04625			moderate	kidney	human
MDM2	path:hsa04919	path:hsa04919			moderate	kidney	human
MDM2	path:hsa05131	path:hsa05131			moderate	kidney	human
MDM2	path:hsa05163	path:hsa05163			moderate	kidney	human
MDM2	path:hsa05165	path:hsa05165			moderate	kidney	human
MDM2	path:hsa05169	path:hsa05169			moderate	kidney	human
MDM2	path:hsa05200	path:hsa05200			moderate	kidney	human
MDM2	path:hsa05202	path:hsa05202			moderate	kidney	human
MDM2	path:hsa05203	path:hsa05203			moderate	kidney	human
MDM2	path:hsa05205	path:hsa05205			moderate	kidney	human
MDM2	path:hsa05206	path:hsa05206			moderate	kidney	human
MDM2	path:hsa05214	path:hsa05214			moderate	kidney	human
MDM2	path:hsa05215	path:hsa05215			moderate	kidney	human
MDM2	path:hsa05218	path:hsa05218			moderate	kidney	human
MDM2	path:hsa05219	path:hsa05219			moderate	kidney	human
MDM2	path:hsa05220	path:hsa05220			moderate	kidney	human
MDM2	path:rno01522	path:rno01522			moderate	kidney	rat
MDM2	path:rno01524	path:rno01524			moderate	kidney	rat
MDM2	path:rno04068	path:rno04068			moderate	kidney	rat
MDM2	path:rno04110	path:rno04110			moderate	kidney	rat
MDM2	path:rno04115	path:rno04115			moderate	kidney	rat
MDM2	path:rno04120	path:rno04120			moderate	kidney	rat
MDM2	path:rno04144	path:rno04144			moderate	kidney	rat
MDM2	path:rno04151	path:rno04151			moderate	kidney	rat
MDM2	path:rno04218	path:rno04218			moderate	kidney	rat
MDM2	path:rno04625	path:rno04625			moderate	kidney	rat
MDM2	path:rno04919	path:rno04919			moderate	kidney	rat
MDM2	path:rno05163	path:rno05163			moderate	kidney	rat
MDM2	path:rno05165	path:rno05165			moderate	kidney	rat
MDM2	path:rno05169	path:rno05169			moderate	kidney	rat
MDM2	path:rno05200	path:rno05200			moderate	kidney	rat
MDM2	path:rno05202	path:rno05202			moderate	kidney	rat
MDM2	path:rno05203	path:rno05203			moderate	kidney	rat
MDM2	path:rno05205	path:rno05205			moderate	kidney	rat
MDM2	path:rno05206	path:rno05206			moderate	kidney	rat
MDM2	path:rno05214	path:rno05214			moderate	kidney	rat
MDM2	path:rno05215	path:rno05215			moderate	kidney	rat
MDM2	path:rno05218	path:rno05218			moderate	kidney	rat
MDM2	path:rno05219	path:rno05219			moderate	kidney	rat
MDM2	path:rno05220	path:rno05220			moderate	kidney	rat
MDM2			R-HSA-9766229	Degradation of CDH1	moderate	kidney	human
MDM2			R-HSA-9646303	Evasion of Oncogene Induced Senescence Due to p14ARF Defects	moderate	kidney	human
MDM2			R-HSA-9646304	Evasion of Oxidative Stress Induced Senescence Due to p14ARF Defects	moderate	kidney	human
MDM2			R-HSA-9768919	NPAS4 regulates expression of target genes	moderate	kidney	human
MDM2			R-HSA-9604323	Negative regulation of NOTCH4 signaling	moderate	kidney	human
MDM2			R-HSA-2559585	Oncogene Induced Senescence	moderate	kidney	human
MDM2			R-HSA-6804757	Regulation of TP53 Degradation	moderate	kidney	human
MDM2			R-HSA-6806003	Regulation of TP53 Expression and Degradation	moderate	kidney	human
MDM2			R-HSA-69541	Stabilization of p53	moderate	kidney	human
MDM2			R-HSA-69563	p53-Dependent G1 DNA Damage Response	moderate	kidney	human
MFN2	path:hsa04137	path:hsa04137			consensus	brain | heart | lung	human
MFN2	path:hsa04621	path:hsa04621			consensus	brain | heart | lung	human
MFN2	path:hsa05012	path:hsa05012			consensus	brain | heart | lung	human
MFN2	path:hsa05022	path:hsa05022			consensus	brain | heart | lung	human
MFN2	path:rno04137	path:rno04137			consensus	brain | heart | lung	rat
MFN2	path:rno04621	path:rno04621			consensus	brain | heart | lung	rat
MFN2	path:rno05012	path:rno05012			consensus	brain | heart | lung	rat
MFN2	path:rno05022	path:rno05022			consensus	brain | heart | lung	rat
MFN2			R-SSC-992714	"<span class=""highlighting"" >MFN2</span>"	consensus	brain | heart | lung	human
MFN2			R-RNO-992714	"<span class=""highlighting"" >Mfn2</span>"	consensus	brain | heart | lung	human
MFN2			R-DRE-992714	"<span class=""highlighting"" >mfn2</span>"	consensus	brain | heart | lung	human
MFN2			R-DME-992714-3	"Homologues of <span class=""highlighting"" >MFN2</span>"	consensus	brain | heart | lung	human
MFN2			R-DME-5205668-3	"Homologues of K48polyUb-<span class=""highlighting"" >MFN2</span>"	consensus	brain | heart | lung	human
MFN2			R-DME-9834043-3	"Homologues of K63polyUb-<span class=""highlighting"" >MFN2</span>"	consensus	brain | heart | lung	human
MFN2			R-DME-9835010-3	"Homologues of Ub-<span class=""highlighting"" >MFN2</span>"	consensus	brain | heart | lung	human
MFN2			R-HSA-5205668	"K48polyUb-<span class=""highlighting"" >MFN2</span>"	consensus	brain | heart | lung	human
MFN2			R-HSA-9834043	"K63polyUb-<span class=""highlighting"" >MFN2</span>"	consensus	brain | heart | lung	human
MFN2			R-HSA-992703	Mitofusins trans-interact linking mitochondria prior to fusion	consensus	brain | heart | lung	human
MFN2			R-HSA-9834945	PINK1 phosphorylates Ub on MOM proteins	consensus	brain | heart | lung	human
MFN2			R-HSA-9834070	PRKN ubiquitinates MOM substrates	consensus	brain | heart | lung	human
MFN2			R-HSA-9018824	RHOT2 binds effectors at the mitochondrial outer membrane	consensus	brain | heart | lung	human
MFN2			R-HSA-9835010	"Ub-<span class=""highlighting"" >MFN2</span>"	consensus	brain | heart | lung	human
MFN2			R-HSA-9834980	p-S65-Ub:MFN2	consensus	brain | heart | lung	human
MGST2	path:hsa00480	path:hsa00480			moderate	liver	human
MGST2	path:hsa00980	path:hsa00980			moderate	liver	human
MGST2	path:hsa00982	path:hsa00982			moderate	liver	human
MGST2	path:hsa00983	path:hsa00983			moderate	liver	human
MGST2	path:hsa01100	path:hsa01100			moderate	liver	human
MGST2	path:hsa01524	path:hsa01524			moderate	liver	human
MGST2	path:hsa05200	path:hsa05200			moderate	liver	human
MGST2	path:hsa05204	path:hsa05204			moderate	liver	human
MGST2	path:hsa05207	path:hsa05207			moderate	liver	human
MGST2	path:hsa05208	path:hsa05208			moderate	liver	human
MGST2	path:hsa05225	path:hsa05225			moderate	liver	human
MGST2	path:hsa05418	path:hsa05418			moderate	liver	human
MGST2	path:rno00480	path:rno00480			moderate	liver	rat
MGST2	path:rno00980	path:rno00980			moderate	liver	rat
MGST2	path:rno00982	path:rno00982			moderate	liver	rat
MGST2	path:rno00983	path:rno00983			moderate	liver	rat
MGST2	path:rno01100	path:rno01100			moderate	liver	rat
MGST2	path:rno01524	path:rno01524			moderate	liver	rat
MGST2	path:rno05200	path:rno05200			moderate	liver	rat
MGST2	path:rno05204	path:rno05204			moderate	liver	rat
MGST2	path:rno05207	path:rno05207			moderate	liver	rat
MGST2	path:rno05208	path:rno05208			moderate	liver	rat
MGST2	path:rno05225	path:rno05225			moderate	liver	rat
MGST2	path:rno05418	path:rno05418			moderate	liver	rat
MGST2			R-BTA-176058	"<span class=""highlighting"" >MGST2</span>"	moderate	liver	human
MGST2			R-MMU-176061	"<span class=""highlighting"" >MGST2</span> trimer"	moderate	liver	human
MGST2			R-RNO-176058	"<span class=""highlighting"" >Mgst2</span>"	moderate	liver	human
MGST2			R-DRE-176058	"<span class=""highlighting"" >mgst2</span>"	moderate	liver	human
MGST2			R-XTR-176058	LOC100127860	moderate	liver	human
MGST2			R-DDI-176058	mgst	moderate	liver	human
MMP9	path:hsa01522	path:hsa01522			moderate	heart | liver	human
MMP9	path:hsa04657	path:hsa04657			moderate	heart | liver	human
MMP9	path:hsa04668	path:hsa04668			moderate	heart | liver	human
MMP9	path:hsa04670	path:hsa04670			moderate	heart | liver	human
MMP9	path:hsa04915	path:hsa04915			moderate	heart | liver	human
MMP9	path:hsa04926	path:hsa04926			moderate	heart | liver	human
MMP9	path:hsa05161	path:hsa05161			moderate	heart | liver	human
MMP9	path:hsa05200	path:hsa05200			moderate	heart | liver	human
MMP9	path:hsa05202	path:hsa05202			moderate	heart | liver	human
MMP9	path:hsa05205	path:hsa05205			moderate	heart | liver	human
MMP9	path:hsa05206	path:hsa05206			moderate	heart | liver	human
MMP9	path:hsa05215	path:hsa05215			moderate	heart | liver	human
MMP9	path:hsa05219	path:hsa05219			moderate	heart | liver	human
MMP9	path:hsa05415	path:hsa05415			moderate	heart | liver	human
MMP9	path:hsa05417	path:hsa05417			moderate	heart | liver	human
MMP9	path:hsa05418	path:hsa05418			moderate	heart | liver	human
MMP9	path:rno01522	path:rno01522			moderate	heart | liver	rat
MMP9	path:rno04657	path:rno04657			moderate	heart | liver	rat
MMP9	path:rno04668	path:rno04668			moderate	heart | liver	rat
MMP9	path:rno04670	path:rno04670			moderate	heart | liver	rat
MMP9	path:rno04915	path:rno04915			moderate	heart | liver	rat
MMP9	path:rno04926	path:rno04926			moderate	heart | liver	rat
MMP9	path:rno05161	path:rno05161			moderate	heart | liver	rat
MMP9	path:rno05200	path:rno05200			moderate	heart | liver	rat
MMP9	path:rno05202	path:rno05202			moderate	heart | liver	rat
MMP9	path:rno05205	path:rno05205			moderate	heart | liver	rat
MMP9	path:rno05206	path:rno05206			moderate	heart | liver	rat
MMP9	path:rno05215	path:rno05215			moderate	heart | liver	rat
MMP9	path:rno05219	path:rno05219			moderate	heart | liver	rat
MMP9	path:rno05415	path:rno05415			moderate	heart | liver	rat
MMP9	path:rno05417	path:rno05417			moderate	heart | liver	rat
MMP9	path:rno05418	path:rno05418			moderate	heart | liver	rat
MMP9			R-HSA-5687128	MAPK6/MAPK4 signaling	moderate	heart | liver	human
NFE2L1			Q14494-2	"<span class=""highlighting"" >NFE2L1</span>"	consensus	heart | liver	human
NFE2L1			Q14494	NF2L1	consensus	heart | liver	human
NFE2L2	path:hsa04141	path:hsa04141			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	human
NFE2L2	path:hsa05012	path:hsa05012			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	human
NFE2L2	path:hsa05200	path:hsa05200			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	human
NFE2L2	path:hsa05208	path:hsa05208			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	human
NFE2L2	path:hsa05225	path:hsa05225			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	human
NFE2L2	path:hsa05417	path:hsa05417			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	human
NFE2L2	path:hsa05418	path:hsa05418			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	human
NFE2L2	path:rno04141	path:rno04141			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	rat
NFE2L2	path:rno05012	path:rno05012			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	rat
NFE2L2	path:rno05200	path:rno05200			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	rat
NFE2L2	path:rno05208	path:rno05208			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	rat
NFE2L2	path:rno05225	path:rno05225			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	rat
NFE2L2	path:rno05417	path:rno05417			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	rat
NFE2L2	path:rno05418	path:rno05418			consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	rat
NFE2L2			R-HSA-9818028	"<span class=""highlighting"" >NFE2L2</span> regulates pentose phosphate pathway genes"	consensus	brain | fibroblasts | heart | intestine | kidney | liver | lung | neurodegenerative tissues (alzheimer’s and parkinson’s diseases) | reproductive organs | skin | stomach | tumor	human
